d03374f9b22db8bb7296c5633208132fde022b4d0a4715e1bd2098742e784c08b616cdf258cc933cb175722ba38ae35426d917591511fc24fe73d33200dfadd2,72.198.30.163,63191,63191,0,0
d9c866b962057c313f10bf40230ad518e9a53350c474a7a0a1c0f71e43a2e88d136a1fd9596645e54a9368ca084049a8b60adc7de2677b2cce1edcf711ee8217,178.75.142.138,52434,52434,0,0
329fc98308b56b9e3b1b5cb5f1d8a64e8d1b10c36084235cfd737c759f220a129973174fac28de8f02bc97b53648196245ae4130b9144bb56e3b123509a51d7b,116.62.0.220,30303,30303,0,0
82d0f07b5b46879cb636c241af7ce71ee59ccc6b65fb0ca59843da8b8f515d14215a1f034f21071f1411609bf5901b5258e2896c5851fff137ef58fcc8a1a7a8,51.255.49.170,48993,48993,0,0
8c336ee6f03e99613ad21274f269479bf4413fb294d697ef15ab897598afb931f56beb8e97af530aee20ce2bcba5776f4a312bc168545de4d43736992c814592,94.242.229.203,30303,30303,0,0
3a172015b99dd0c2f681972af2471bf63fa6b87615ba1256dc830719dba4817e4c58a91a51dd4a8be9050f370c7636e7fbcd0dcbe057b19873376a7110c4adde,104.210.106.146,30303,30303,0,0
395ec824e3d423f9ee776a38251c20a6bf81f786e19c914dc0b754913e50ae887d3c3e5b902e87d86efcc3654a088ef75ac7e2ae490ad4dec26e192d16b506a8,104.130.204.101,30303,30303,0,0
a3e5218d348d3354436aa72d2b9e32a5327f3444c2ffea953573aa9411ab3aa890d3b7be699058d370b681e6dccece6db41bafb06fab81e11476f81fea683d87,108.74.29.134,30303,30303,0,0
8b3957167ee4d1472e4bdae3ae5e2ddfc0ee1cad828139ac04dc501f65b0ebf68b974ebd10bb43005c48f95d4ccc917a26ffb0c1ac65b45451b7895a01fb099a,78.209.86.91,30303,30303,0,0
706f805ee7099b99b2f7904c24296ab6d5314f752ce0d80ac829a3ee6aaaaf08adb39f1a7fa2f4fddc125092a2e27e02b024d3d9a51a38fec6dd2208c7dae173,37.228.243.138,54493,54493,0,0
17a1665c400b158fa0d0cef62d26001758e68c44b325cb8f7b20d7035325e0797af074e52f30f9e7a144ad818d33850e86ee06e8279addcb6c0c1a69f352c5fd,138.201.227.73,30313,30313,0,0
8cef8714ffae0e36d34473ece654618cb58a5bc95fd85190401deedaaf11119ec7fa899e0f30044fb78986352eca03f276d840066f1b05e2d44d52c24473e28a,52.76.233.145,30301,30301,0,0
d2e03ae40264ce0c5b23d4dd9c1d2e3af87bddd8aeaba73f1aa76b3041bd5f40fbc14870b6c0ffdd2a9281742f872c852114535c7febb33ff22b09435866d629,192.197.121.185,30303,30303,0,0
44b1fd20c63dbd01767913d1f584bae40871ac59115a9e15542b0713d20fb7c747c00ae2f18b1f7570bbccb7e7abf218235f29e0d3044177ad82e1cd4c77619e,176.63.220.57,30303,30303,0,0
f8fb3f5c253b8685da8b887bb5de4e39bcca2a49d0bfc1a7174b5608a2ebda8b7b2759ad7621a489699bc41e89147fdde4e4e5668b95bb7d8dcd018e7019f7aa,67.205.159.213,30303,30303,0,0
9f8785e2893e095ea04247a83b1091907cffaa9fc743ad35222629a3c801f6dc88343e1e15c50722196f4238863c09c4dba45044f44a17b829e9e9147d88aef8,10.240.0.6,30303,32152,0,0
4edcad272cd9a7e28da9ef300e27b6f872cb0a0db5598f2a65943dcedb1fc2fd06e9ea027105d3bedab90c8f20e085c5a63d16f6f07d0a72a7a802a98d8ee3bf,78.52.200.199,30303,30303,0,0
c6bd521fbcd84302a7be5b073d0e43fcdefd1a19aeb2562613ac12e053650799eba05b1e015cfdf97eba4dfb9406dca951086d5104e90a20f0c95e509049f890,46.101.103.114,30303,30303,0,0
172fe41cae94f48185a6f111c59b083f3fe85626e9291bfa0b00a1ea148a69138ecb44b574b806faa6bb313e5d6096a9cd2208ccb79ca644f72c3a0397a52b48,5.196.89.112,6503,6503,0,0
ba5dd44850debaa201822514dc4c56d4624756aec78313fab7336b663e8877af77f6853b046b57db9e2d871d04a4028868596ccb676547c8a350d85c45849925,155.143.23.152,30303,30303,0,0
b4267125d24ae03b69da8a3545cda1ff6553fbd7697cc0c68d9926adefaaa3e2df5aaf7488ac13353b6d5580242f17b0a2c35c35de28fde8d4aae88c8b16ba22,104.131.171.166,30303,30303,0,0
88a1816445c37d24383f84e3784179ece287279e752c7b3f7d449d7123a71940d38032b357548a43c92c1d3a6f76af1df95d3339ae8a48e86a69da3d0e2fd0ef,52.58.57.93,30303,30303,0,0
ed8ec45168b3d87d400ef301da51c201c3cfa837a174860d7ce54baf2bf6deb58bf3e7dda2b2b7016b3ed09880b36a71f61b71dc306169bfac7eccf49b3c336c,24.211.229.7,47208,47208,0,0
4f145011d1c602a617c66b56cf5c66303e5291a9045d0cabb2ae326b1f3b5773dbb167655504f87a6d09060fa3ffdfa4afcdf4151df02de3aa6e8fbf73cfc3b6,52.18.244.121,30303,30303,0,0
ae9264c301047832b1aaa9d10036ec564f7b9f554a298eca3a9890e0e1b38e3f7afa358b060369b477d7af1da95dcb51e224b3ae0ec9c62faca9a054166e4228,54.254.253.229,30303,30303,0,0
9cb9d007d8f2d51a0f819b5f0a65b99706725bcd77f585ec3906467e387cb10ac6a56cb4c477c6561d3c346111600e801e216bd12b9dd5e4f712cf462cf34ee6,45.55.57.211,30305,30305,0,0
b26573e2c8097d4a92784ea1c586c5a62074c905c136a6aa8834887bf8c21325e9dc0df4de3176a0a48efc062eaee2f1bf255c1b487bcf234785d1da6b4bd5a9,100.96.48.207,30303,30303,0,0
6fe92fa8f914d2d8ff13511e9e5423bc50d745a879c43c39c68f765f1356d0b0297b67c624101d5c3eb964af2291747df693b3dc8b120c4764f809aacd00b774,46.188.121.99,3366,3366,0,0
36b1d2cc4a44c65982d57d46851494df8f2fd3f6729da7830246acf670db04d9cdae41e80692fce2e7e134207a802716af7bff3546d2aec2b11a8f6d5f976801,68.198.78.159,30303,30303,0,0
c2af38d21de76354bc1e1294bbc19f5ca14e1b798fbfcb10fc5a1bba8e8bb63a5a92fb3f5eeadb4575e5cee6616cf506f58c2be10592ef5eb7dffecd4cc6097a,66.189.14.216,30303,30303,0,0
85ce22f6a5b20a1b592c87d500d8ebb136ca02c94c99dc446be1eb62258e8535559c1735b57eb700029b3b81638730493b3d04c1d346639ee5d0870aef250128,75.71.8.84,42786,42786,0,0
36b165c96969fa32be903c44a4b624d4e9b8aeef631a989ea5c6126b7b0061535c3b58f67ff79b1d5ad1688c2ede89b45fd402b79a4d2881cc401933d5a2ed6f,153.179.26.151,52071,52600,0,0
48d0274d862eff2a6ffaa5f7141900c7299f06dcd29e5a6eaae5eab3e0bde0918b1406da55999c3f12f102d6b9c0ad5490fc0b8658a0fc9903e908abe2390438,188.104.203.206,30303,30303,0,0
9f47032d61399e1c0560c677bf08a9a337c803e71ff607986fc6950b23aa4e76b49ff83a00c0f9de180ab6a53dc046334e7185d6f3c3aa97c5e60585b252ffc1,139.59.25.217,30303,30303,0,0
9ffa5534312e3aca01691368380616b89551e1c9cdf73e22ac191635bbe17d314a223e6d610e12394057a94eb3881558620c19f2efe956a3ce44c9b639fe8732,184.174.147.26,55954,55954,0,0
7f762d5ec08488cca43a0764894373d23d9c92df64b46b7f6df7f1bffef45c3559d20452ce5ced030b29688622ea3fe2e0c92cf9f2bbe4ce9c9a63296630789c,188.216.252.56,30303,30303,0,0
9aa213f04679a3f015b02419678db8b914bca83d83cce11f06a2931c7e4ac9a8ce08b9a7980d89e14c47ad237383db707420b6a95d300c601587c795fd76b2d7,178.238.229.211,30303,30303,0,0
f0275d96b4f75306ac83c2a4964ca7ffe12490834a5ac6933f3f9b22800f620249d854accd96ed61c17cc5d78cea1265fe5ea61e9297beddbdde56283902f25a,61.153.34.122,4684,4684,0,0
f55b40f42b362119e824569e082197f37fd1a2aa2bcf38eeeb50151f549462758d07da3a7248c575f36166928ae276577a5823ed393e33574094f4a14eb017c6,23.239.23.94,30303,30303,0,0
67e4930fef439fbea7c9ea8ae29ffb7de424d666bd08daa3d9a395d1df5a4ed3a317b002e70162359543f30ac7b279d361f0843aa8199eb7517e4dc2146d267f,52.25.150.58,40055,40055,0,0
d5f44fe6fc15485c001bab08c7569ceedeee34aeeed340f8ae4facc2093e3052d8cd01a2ead4c820a4025812d820a08b723356c40fc1b05ef08d5f60033657a8,89.237.80.173,30303,30303,0,0
1ed2d8397d15d7e8288a42bd4871d4001cdcdfa830378230a9aab85d74c0c6717aee4b2cc2cea84ba125ef3bb40372d9b9407b462693d6e93b76656823a9c43b,109.227.241.69,30303,41952,0,0
57b4622ae561e24f6d5a5abdc718289a71c411d17cfe07e4fa348784284c91beac9074ca82b685a4b7b6b56305dcc146793b7a3faa67af36967eee828cae8091,98.20.18.251,30303,30303,0,0
3bdc180ae8383505d4ca5290d4e8df4e2d4f6141c2bbc349666219a7e7e4ed93b222ed88d3fe8c8cd8fc70f03fa888beb0c451313cc6c9387b5dae5613801163,150.242.64.106,11799,11799,0,0
9ae95140c39cf0916012cb49b45ee7f7c25b9fb31d4ae8b560f2dd0d8325d37489e1a89aa75f6c977791a9925005012803b939eafdf97b6c5095728d97a3bb75,52.58.139.58,30303,30303,0,0
81e11ffa2937734c669001ec7f34f7ee5bc6cdbf82cb6112ec162f20216a484e2813f0c54c08ad8bb3d4f7c248017c5d59fc2f0c40e088d6b602e40b416bbe18,37.59.17.216,30303,30303,0,0
